person_age,person_income,person_emp_length,person_home_ownership,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,cb_person_default_on_file
23,42870,7,RENT,A,MEDICAL,2000,5.42,0,0.05,3,N
24,110000,8,MORTGAGE,A,MEDICAL,10800,6.99,0,0.1,4,N
23,110000,0,MORTGAGE,B,VENTURE,7000,10.59,0,0.06,2,N
23,42996,7,RENT,C,VENTURE,2000,13.61,0,0.05,2,Y
25,110000,7,OWN,B,VENTURE,8000,,0,0.07,3,N
24,37200,3,RENT,D,VENTURE,2000,,1,0.05,2,N
24,110000,8,MORTGAGE,D,PERSONAL,10000,15.62,0,0.09,4,Y
26,37680,5,RENT,D,MEDICAL,2000,14.96,1,0.05,3,N
21,110000,0,MORTGAGE,B,VENTURE,14000,9.99,0,0.13,2,N
26,83300,0,MORTGAGE,D,MEDICAL,28000,15.62,1,0.29,2,Y
25,44000,2,RENT,A,VENTURE,2000,7.66,0,0.05,3,N
26,110000,10,MORTGAGE,C,HOMEIMPROVEMENT,23750,12.99,0,0.22,4,Y
24,98000,1,MORTGAGE,C,DEBTCONSOLIDATION,16000,14.79,1,0.16,2,Y
21,44304,5,RENT,C,EDUCATION,2000,13.85,0,0.05,4,N
23,45000,1,RENT,C,DEBTCONSOLIDATION,2000,13.49,0,0.04,2,N
24,45000,1,RENT,C,PERSONAL,2000,13.99,0,0.04,2,Y
25,39000,3,RENT,A,HOMEIMPROVEMENT,2000,7.66,1,0.05,4,N
26,110000,4,MORTGAGE,B,VENTURE,5000,9.63,0,0.05,2,N
26,45000,5,RENT,B,PERSONAL,2000,11.49,0,0.04,2,N
23,45000,3,RENT,B,EDUCATION,2000,,0,0.04,3,N
26,110000,3,MORTGAGE,A,DEBTCONSOLIDATION,4000,6.92,0,0.04,2,N
24,110000,0,MORTGAGE,D,EDUCATION,13200,15.28,0,0.12,3,N
22,110000,2,MORTGAGE,B,VENTURE,9000,11.11,0,0.08,4,N
25,110000,5,MORTGAGE,A,EDUCATION,10800,6.92,0,0.1,3,N
25,110000,1,MORTGAGE,B,EDUCATION,6500,10.37,0,0.06,3,N
23,110000,1,MORTGAGE,B,PERSONAL,18000,10.37,0,0.16,3,N
24,45000,0,RENT,A,VENTURE,2000,7.51,0,0.04,4,N
26,110000,2,MORTGAGE,B,HOMEIMPROVEMENT,12000,10.74,0,0.11,4,N
26,110000,5,MORTGAGE,B,PERSONAL,15000,11.11,0,0.14,3,N
22,39000,0,RENT,D,DEBTCONSOLIDATION,2000,14.84,1,0.05,2,Y
23,28800,7,OWN,A,MEDICAL,12250,7.51,0,0.43,4,N
23,45000,7,RENT,A,VENTURE,2000,7.05,0,0.04,3,N
25,45500,3,RENT,C,MEDICAL,2000,13.49,0,0.04,3,Y
23,110000,8,MORTGAGE,A,VENTURE,7800,,0,0.07,4,N
22,110000,5,MORTGAGE,C,PERSONAL,8000,12.98,0,0.07,4,N
25,110000,9,MORTGAGE,A,DEBTCONSOLIDATION,18000,,0,0.16,2,N
22,110000,6,MORTGAGE,B,VENTURE,6000,9.99,0,0.05,3,N
26,45600,5,RENT,A,VENTURE,2000,,0,0.04,3,N
23,110000,8,MORTGAGE,C,VENTURE,7500,13.72,0,0.07,4,N
26,110000,0,MORTGAGE,A,VENTURE,15600,6.17,0,0.14,4,N
24,45996,3,RENT,C,MEDICAL,2000,12.98,0,0.04,2,Y
26,110000,9,MORTGAGE,C,PERSONAL,20000,13.72,0,0.18,3,N
22,45996,6,RENT,B,EDUCATION,2000,11.36,0,0.04,4,N
25,28800,3,OWN,C,VENTURE,6000,,0,0.21,3,Y
26,110000,8,OWN,B,EDUCATION,17000,8.88,0,0.15,4,N
24,110000,8,MORTGAGE,A,PERSONAL,7500,6.17,0,0.07,2,N
23,110000,7,MORTGAGE,A,VENTURE,5000,6.91,0,0.05,2,N
21,110000,5,MORTGAGE,A,DEBTCONSOLIDATION,10000,6.54,0,0.09,2,N
24,110000,8,MORTGAGE,C,PERSONAL,5600,12.98,0,0.05,4,Y
24,110000,0,OWN,C,HOMEIMPROVEMENT,10000,13.35,0,0.09,2,Y
24,42000,1,RENT,B,PERSONAL,2000,12.69,1,0.05,4,N
26,110000,10,MORTGAGE,C,VENTURE,8000,14.35,0,0.07,2,Y
25,110000,2,MORTGAGE,A,HOMEIMPROVEMENT,15000,7.88,0,0.14,2,N
26,110000,2,MORTGAGE,D,VENTURE,4500,14.84,0,0.04,4,N
22,110000,0,MORTGAGE,A,EDUCATION,12000,7.14,0,0.11,2,N
25,110000,9,MORTGAGE,A,EDUCATION,5000,7.14,0,0.05,4,N
24,42000,1,RENT,D,HOMEIMPROVEMENT,2000,15.62,1,0.05,2,Y
25,98000,9,MORTGAGE,E,HOMEIMPROVEMENT,25000,16.45,1,0.26,4,N
25,48000,3,RENT,B,DEBTCONSOLIDATION,2000,10.74,0,0.04,2,N
25,110000,9,MORTGAGE,A,PERSONAL,20000,7.88,0,0.18,2,N
21,110000,0,MORTGAGE,A,VENTURE,20000,,0,0.18,4,N
22,110000,2,MORTGAGE,C,VENTURE,14400,14.35,0,0.13,3,N
24,110000,8,MORTGAGE,A,EDUCATION,8000,6.76,0,0.07,4,N
25,110000,7,MORTGAGE,A,EDUCATION,8000,7.14,0,0.07,4,N
25,110000,1,MORTGAGE,B,PERSONAL,25000,11.49,0,0.23,4,N
22,48255,3,RENT,A,VENTURE,2000,6.76,0,0.04,2,N
24,110000,5,MORTGAGE,B,VENTURE,15000,10.25,0,0.14,4,N
25,49029,8,RENT,B,MEDICAL,2000,11.99,0,0.04,2,N
22,110000,7,MORTGAGE,C,DEBTCONSOLIDATION,8000,13.85,0,0.07,2,N
25,110000,,MORTGAGE,B,VENTURE,7000,9.88,0,0.06,2,N
24,110000,8,OWN,C,VENTURE,16000,12.73,0,0.15,4,N
22,98000,6,MORTGAGE,B,PERSONAL,25000,10.25,1,0.26,3,N
24,50000,8,RENT,D,HOMEIMPROVEMENT,2000,,0,0.04,2,N
24,110000,8,MORTGAGE,A,EDUCATION,6000,8.59,0,0.05,3,N
23,83300,0,MORTGAGE,D,MEDICAL,25000,,1,0.26,3,N
24,44000,0,RENT,A,PERSONAL,2000,8,1,0.05,4,N
24,98000,2,MORTGAGE,C,PERSONAL,5000,13.22,1,0.05,3,Y
23,50252,6,RENT,C,EDUCATION,2000,13.92,0,0.04,3,Y
22,98000,1,MORTGAGE,D,DEBTCONSOLIDATION,25000,,1,0.26,4,N
22,34800,6,RENT,C,VENTURE,15000,14.27,1,0.43,3,Y
25,35000,1,RENT,A,VENTURE,15000,7.49,1,0.43,3,N
23,110000,7,MORTGAGE,B,VENTURE,20000,11.14,0,0.18,3,N
24,110000,7,MORTGAGE,A,PERSONAL,12000,8.94,0,0.11,3,N
25,110000,8,OTHER,A,VENTURE,8000,9.32,0,0.07,3,N
23,29976,3,RENT,B,PERSONAL,15000,10.25,1,0.5,4,N
21,36000,3,RENT,A,MEDICAL,15000,6.62,1,0.42,2,N
25,36000,6,RENT,B,PERSONAL,15000,,1,0.42,4,N
23,36000,3,RENT,C,VENTURE,15000,13.49,1,0.42,3,Y
25,36000,4,RENT,B,VENTURE,15000,9.63,1,0.42,3,N
22,98000,1,MORTGAGE,A,HOMEIMPROVEMENT,9000,9.63,1,0.09,2,N
22,110000,7,MORTGAGE,C,EDUCATION,20000,12.41,0,0.18,2,N
23,110000,7,MORTGAGE,D,PERSONAL,9600,,0,0.09,2,Y
26,36000,2,RENT,A,PERSONAL,15000,7.66,1,0.42,3,N
23,36000,3,RENT,D,VENTURE,15000,14.59,1,0.42,4,N
24,98004,5,MORTGAGE,A,HOMEIMPROVEMENT,2500,8.49,1,0.03,3,N
25,110004,9,MORTGAGE,A,HOMEIMPROVEMENT,15000,7.66,0,0.14,4,N
26,110004,1,MORTGAGE,B,VENTURE,12000,10.36,0,0.11,3,N
22,36000,3,RENT,C,VENTURE,15000,13.85,1,0.42,3,N
22,30000,2,RENT,C,DEBTCONSOLIDATION,15000,11.66,1,0.5,3,Y
24,110004,8,MORTGAGE,B,EDUCATION,25000,12.53,0,0.23,2,N
24,110004,8,MORTGAGE,C,DEBTCONSOLIDATION,16000,,0,0.15,3,N
22,110196,6,MORTGAGE,B,MEDICAL,25000,11.49,0,0.23,3,N
26,110400,3,MORTGAGE,F,PERSONAL,9800,,0,0.09,3,Y
22,36021,0,RENT,B,VENTURE,15000,,1,0.42,3,N
24,28000,6,OWN,B,HOMEIMPROVEMENT,10000,10.37,0,0.36,2,N
24,110400,8,MORTGAGE,A,VENTURE,3000,7.49,0,0.03,4,N
21,110400,0,OWN,A,PERSONAL,12000,,0,0.11,3,N
22,110500,1,MORTGAGE,B,MEDICAL,12250,11.26,0,0.11,4,N
22,98656,3,MORTGAGE,C,EDUCATION,7500,13.06,1,0.08,3,Y
21,111000,4,MORTGAGE,A,VENTURE,28000,7.49,0,0.25,2,N
26,111000,10,MORTGAGE,A,MEDICAL,5000,5.79,0,0.05,3,N
21,28000,3,OWN,A,VENTURE,4000,7.88,0,0.14,3,N
22,37000,3,RENT,B,EDUCATION,15000,10.25,1,0.41,4,N
22,31000,6,RENT,D,PERSONAL,15000,,1,0.48,4,Y
23,111000,7,MORTGAGE,B,MEDICAL,8350,11.89,0,0.08,2,N
23,28000,1,OWN,C,EDUCATION,7500,,0,0.27,3,N
26,28000,,OWN,A,EDUCATION,16750,7.88,0,0.6,4,N
26,111147,4,MORTGAGE,C,EDUCATION,15000,13.61,0,0.13,2,Y
23,28000,0,OWN,B,VENTURE,1250,10.99,0,0.04,4,N
23,111150,1,MORTGAGE,A,DEBTCONSOLIDATION,10000,8,0,0.09,3,N
24,111239,1,MORTGAGE,A,EDUCATION,14000,7.9,0,0.13,4,N
25,111262,2,MORTGAGE,B,PERSONAL,20000,12.53,0,0.18,3,N
25,37818,5,RENT,C,DEBTCONSOLIDATION,15000,13.48,1,0.4,3,N
21,32000,6,RENT,C,PERSONAL,15000,15.27,1,0.47,3,Y
22,38000,6,RENT,A,PERSONAL,15000,7.88,1,0.39,3,N
25,38000,9,RENT,E,PERSONAL,15000,16.45,1,0.39,3,Y
25,111996,2,MORTGAGE,C,MEDICAL,16000,11.78,0,0.14,4,Y
22,38000,0,RENT,C,EDUCATION,15000,,1,0.39,4,Y
24,112000,8,MORTGAGE,B,PERSONAL,20400,11.71,0,0.18,3,N
23,38400,7,RENT,A,EDUCATION,15000,6.17,1,0.39,2,N
22,112000,2,MORTGAGE,A,PERSONAL,4000,8.9,0,0.04,3,N
24,39000,0,RENT,A,EDUCATION,15000,9.63,1,0.38,4,N
24,112000,0,MORTGAGE,B,DEBTCONSOLIDATION,6000,9.91,0,0.05,4,N
26,39996,10,RENT,C,MEDICAL,15000,13.06,1,0.38,3,Y
25,112000,0,MORTGAGE,A,HOMEIMPROVEMENT,16000,6.99,0,0.14,4,N
23,112000,5,MORTGAGE,B,PERSONAL,12000,11.99,0,0.11,3,N
24,112000,8,MORTGAGE,A,DEBTCONSOLIDATION,3500,5.42,0,0.03,4,N
21,40000,6,RENT,C,DEBTCONSOLIDATION,15000,14.27,1,0.38,3,N
24,112000,0,MORTGAGE,A,EDUCATION,3000,5.99,0,0.03,3,N
24,112000,8,MORTGAGE,A,DEBTCONSOLIDATION,20000,6.91,0,0.18,4,N
23,40000,6,RENT,B,VENTURE,15000,11.71,1,0.38,4,N
24,112000,5,MORTGAGE,D,PERSONAL,15000,15.31,0,0.13,4,N
23,34000,1,RENT,B,EDUCATION,15000,11.71,1,0.44,4,N
26,40000,4,RENT,B,MEDICAL,15000,10.99,1,0.38,3,N
24,112000,4,OTHER,A,PERSONAL,9000,9.32,0,0.08,2,N
26,85000,4,MORTGAGE,B,MEDICAL,2750,9.33,1,0.03,3,N
25,100000,4,MORTGAGE,B,EDUCATION,9000,9.64,1,0.09,3,N
23,40000,7,RENT,A,PERSONAL,15000,7.49,1,0.38,3,N
24,40000,0,RENT,A,MEDICAL,15000,7.88,1,0.38,4,N
23,112404,1,MORTGAGE,C,DEBTCONSOLIDATION,6000,13.23,0,0.05,2,Y
26,40000,2,RENT,C,DEBTCONSOLIDATION,15000,14.22,1,0.38,3,Y
24,112500,3,MORTGAGE,C,EDUCATION,8600,13.11,0,0.08,3,Y
25,112500,6,MORTGAGE,B,PERSONAL,18000,11.14,0,0.16,3,N
23,40000,0,RENT,A,VENTURE,15000,8.94,1,0.38,4,N
24,40000,1,RENT,C,EDUCATION,15000,12.87,1,0.38,3,Y
24,112689,6,MORTGAGE,B,PERSONAL,24000,9.99,0,0.21,4,N
22,112774,6,MORTGAGE,C,VENTURE,6400,13.06,0,0.06,4,Y
23,112800,3,MORTGAGE,B,DEBTCONSOLIDATION,35000,,0,0.31,4,N
23,112976,2,MORTGAGE,A,MEDICAL,20000,6.91,0,0.18,2,N
26,34988,9,RENT,C,HOMEIMPROVEMENT,15000,13.98,1,0.43,2,N
23,113000,2,MORTGAGE,A,VENTURE,22400,7.49,0,0.2,2,N
21,27600,3,OWN,C,EDUCATION,1000,15.27,0,0.04,2,Y
25,113000,8,MORTGAGE,B,VENTURE,21000,11.49,0,0.19,4,N
26,113000,2,MORTGAGE,B,MEDICAL,3200,,0,0.03,3,N
24,113000,5,MORTGAGE,B,EDUCATION,17950,11.99,0,0.16,4,N
22,41000,3,RENT,C,DEBTCONSOLIDATION,15000,12.73,1,0.37,3,N
24,85850,3,MORTGAGE,D,MEDICAL,12000,15.99,1,0.12,4,Y
23,113000,4,MORTGAGE,A,DEBTCONSOLIDATION,12000,7.66,0,0.11,4,N
23,113000,7,MORTGAGE,A,EDUCATION,8000,5.79,0,0.07,2,N
24,85850,8,MORTGAGE,D,MEDICAL,20000,,1,0.2,4,Y
24,101000,3,MORTGAGE,A,EDUCATION,7000,,1,0.07,4,N
22,113000,6,MORTGAGE,B,EDUCATION,25000,12.53,0,0.22,4,N
24,113000,8,MORTGAGE,A,VENTURE,2100,7.4,0,0.02,3,N
23,42000,7,RENT,C,VENTURE,15000,13.49,1,0.36,3,N
24,113000,5,MORTGAGE,B,VENTURE,10500,,0,0.09,4,N
26,101000,10,MORTGAGE,F,VENTURE,25000,17.46,1,0.25,4,N
22,113028,3,MORTGAGE,C,MEDICAL,12075,,0,0.11,2,N
25,113135,9,MORTGAGE,B,PERSONAL,25000,10.59,0,0.22,2,N
23,113200,3,MORTGAGE,B,EDUCATION,24250,10.62,0,0.21,3,N
24,113217,2,MORTGAGE,A,EDUCATION,6000,7.88,0,0.05,3,N
23,113316,7,MORTGAGE,B,EDUCATION,3000,,0,0.03,3,N
24,113676,8,MORTGAGE,A,EDUCATION,7200,6.99,0,0.06,2,N
23,113698,7,MORTGAGE,A,EDUCATION,15000,7.9,0,0.13,4,N
23,42000,7,RENT,B,VENTURE,15000,11.83,1,0.36,4,N
23,114000,1,MORTGAGE,B,EDUCATION,17325,11.99,0,0.15,2,N
22,27560,6,OWN,B,EDUCATION,2800,11.49,0,0.1,4,N
23,114000,7,OWN,A,VENTURE,6000,8.49,0,0.05,4,N
24,42000,0,RENT,B,VENTURE,15000,11.58,1,0.36,4,N
23,114000,7,MORTGAGE,C,EDUCATION,8000,12.68,0,0.07,4,N
25,36000,1,RENT,D,MEDICAL,15000,15.05,1,0.42,2,Y
23,114000,4,MORTGAGE,B,PERSONAL,10000,,0,0.09,2,N
26,114000,10,MORTGAGE,A,PERSONAL,14400,7.14,0,0.13,2,N
24,42300,8,RENT,B,PERSONAL,15000,11.99,1,0.35,4,N
24,114000,8,MORTGAGE,B,VENTURE,4000,,0,0.04,2,N
25,102000,7,MORTGAGE,G,HOMEIMPROVEMENT,25000,20.16,1,0.25,4,Y
25,114000,4,MORTGAGE,A,EDUCATION,10000,9.32,0,0.09,4,N
24,114000,2,MORTGAGE,B,DEBTCONSOLIDATION,15000,9.76,0,0.13,3,N
25,27336,9,OWN,C,VENTURE,5500,13.23,0,0.2,4,N
23,36500,2,RENT,D,HOMEIMPROVEMENT,15000,15.65,1,0.41,3,N
23,114600,7,MORTGAGE,C,EDUCATION,10000,13.06,0,0.09,3,N
25,114996,7,MORTGAGE,C,DEBTCONSOLIDATION,5000,13.49,0,0.04,3,N
24,27168,5,OWN,B,VENTURE,7500,9.99,0,0.28,2,N
25,102996,4,MORTGAGE,D,DEBTCONSOLIDATION,20000,14.54,1,0.19,3,Y
26,114996,1,MORTGAGE,B,EDUCATION,24000,10.62,0,0.21,3,N
23,115000,7,MORTGAGE,C,EDUCATION,10000,14.27,0,0.09,2,N
24,42900,5,RENT,A,VENTURE,15000,,1,0.35,2,N
25,115000,3,MORTGAGE,C,DEBTCONSOLIDATION,19000,13.49,0,0.17,4,N
25,115000,9,MORTGAGE,A,PERSONAL,4000,6.03,0,0.03,4,N
22,43000,0,RENT,A,EDUCATION,15000,8.49,1,0.35,2,N
23,115000,4,MORTGAGE,A,EDUCATION,24000,7.9,0,0.21,3,N
22,43000,7,RENT,B,DEBTCONSOLIDATION,15000,10.99,1,0.35,2,N
24,37680,8,RENT,G,EDUCATION,15000,19.82,1,0.4,2,N
24,115000,3,MORTGAGE,A,VENTURE,15000,6.03,0,0.13,2,N
25,38400,3,RENT,B,DEBTCONSOLIDATION,15000,10.65,1,0.39,2,N
25,115000,7,MORTGAGE,A,PERSONAL,18000,7.51,0,0.16,2,N
23,115000,7,OWN,C,EDUCATION,5000,14.27,0,0.04,4,N
25,115000,3,MORTGAGE,C,DEBTCONSOLIDATION,7000,,0,0.06,4,Y
25,115000,9,MORTGAGE,C,MEDICAL,19000,13.49,0,0.17,3,Y
23,45000,1,RENT,A,PERSONAL,15000,7.9,1,0.33,4,N
23,115000,1,MORTGAGE,A,VENTURE,8000,8.49,0,0.07,4,N
22,115000,6,MORTGAGE,A,VENTURE,12000,5.99,0,0.1,4,N
23,115000,4,MORTGAGE,A,DEBTCONSOLIDATION,5600,5.42,0,0.05,3,N
23,115000,3,MORTGAGE,B,EDUCATION,10000,10.59,0,0.09,2,N
24,115000,8,OWN,D,DEBTCONSOLIDATION,35000,16.89,0,0.3,4,Y
25,115000,3,MORTGAGE,A,EDUCATION,7600,6.99,0,0.07,4,N
23,45000,5,RENT,A,PERSONAL,15000,7.49,1,0.33,4,N
22,103000,6,MORTGAGE,B,PERSONAL,15000,9.63,1,0.15,4,N
26,45000,10,RENT,A,DEBTCONSOLIDATION,15000,7.29,1,0.33,4,N
22,45000,0,RENT,B,DEBTCONSOLIDATION,15000,10.37,1,0.33,2,N
23,39000,7,RENT,D,MEDICAL,15000,15.28,1,0.38,3,N
26,45000,3,RENT,B,EDUCATION,15000,8.88,1,0.33,3,N
22,115000,7,MORTGAGE,A,VENTURE,13600,7.29,0,0.12,3,N
25,115000,1,MORTGAGE,D,EDUCATION,20000,15.65,0,0.17,2,Y
25,115000,4,MORTGAGE,A,VENTURE,20000,6.91,0,0.17,2,N
23,45000,0,RENT,B,MEDICAL,15000,,1,0.33,3,N
25,115000,4,MORTGAGE,A,MEDICAL,4000,7.88,0,0.03,4,N
24,115000,7,MORTGAGE,A,HOMEIMPROVEMENT,1500,6.76,0,0.01,4,N
24,115000,8,OWN,A,HOMEIMPROVEMENT,10000,7.51,0,0.09,3,N
25,45000,0,RENT,C,MEDICAL,15000,13.48,1,0.33,2,N
24,115000,4,MORTGAGE,A,DEBTCONSOLIDATION,8000,7.51,0,0.07,4,N
26,115000,5,MORTGAGE,B,VENTURE,6000,10.75,0,0.05,2,N
26,39000,1,RENT,D,VENTURE,15000,16.07,1,0.38,4,Y
26,103000,0,MORTGAGE,C,PERSONAL,14000,13.57,1,0.14,4,N
25,115000,5,OWN,F,VENTURE,8000,19.13,0,0.07,2,Y
23,103000,0,MORTGAGE,D,DEBTCONSOLIDATION,16750,,1,0.16,2,N
23,39000,1,RENT,B,EDUCATION,15000,12.21,1,0.38,4,N
23,45000,7,RENT,C,PERSONAL,15000,12.84,1,0.33,3,N
23,115000,3,MORTGAGE,B,EDUCATION,13000,11.83,0,0.11,4,N
26,115000,6,MORTGAGE,C,HOMEIMPROVEMENT,15000,12.87,0,0.13,3,Y
24,115000,8,MORTGAGE,B,EDUCATION,15000,11.48,0,0.13,3,N
25,45000,4,RENT,C,DEBTCONSOLIDATION,15000,,1,0.33,3,N
26,39000,3,RENT,D,MEDICAL,15000,15.37,1,0.38,2,N
26,115000,3,MORTGAGE,C,EDUCATION,20000,13.16,0,0.17,2,Y
25,115000,4,MORTGAGE,C,VENTURE,25000,12.53,0,0.22,4,Y
21,115000,2,MORTGAGE,B,DEBTCONSOLIDATION,20000,10.83,0,0.17,4,N
25,39000,4,RENT,D,HOMEIMPROVEMENT,15000,12.92,1,0.38,2,N
25,115200,1,MORTGAGE,A,VENTURE,14000,6.62,0,0.12,3,N
26,115200,10,MORTGAGE,C,DEBTCONSOLIDATION,4500,11.97,0,0.04,2,Y
26,46890,9,RENT,C,PERSONAL,15000,12.99,1,0.32,3,Y
24,115500,2,MORTGAGE,D,EDUCATION,3200,16.29,0,0.03,2,N
26,47000,7,RENT,A,MEDICAL,15000,7.9,1,0.32,4,N
24,115500,8,MORTGAGE,A,HOMEIMPROVEMENT,10000,7.75,0,0.09,4,N
26,115600,4,MORTGAGE,A,DEBTCONSOLIDATION,9925,7.29,0,0.09,4,N
20,115731,4,MORTGAGE,B,DEBTCONSOLIDATION,9625,10.74,0,0.08,3,N
25,115731,3,MORTGAGE,A,HOMEIMPROVEMENT,7200,7.14,0,0.06,4,N
24,115800,5,MORTGAGE,B,PERSONAL,12000,10.99,0,0.1,3,N
24,47000,8,RENT,E,VENTURE,15000,18.64,1,0.32,4,N
25,116000,0,MORTGAGE,D,EDUCATION,35000,17.58,0,0.3,4,Y
23,116000,8,MORTGAGE,D,EDUCATION,15825,15.62,0,0.14,4,Y
22,116000,3,MORTGAGE,B,DEBTCONSOLIDATION,12000,10.25,0,0.1,4,N
23,47000,3,RENT,B,VENTURE,15000,11.48,1,0.32,4,N
25,31000,2,RENT,A,EDUCATION,1800,8.32,0,0.06,2,N
25,116000,9,MORTGAGE,B,VENTURE,19950,9.96,0,0.17,4,N
23,116004,1,MORTGAGE,C,PERSONAL,14000,12.99,0,0.12,2,N
22,33000,1,RENT,A,EDUCATION,1800,5.42,0,0.05,2,N
26,116004,11,MORTGAGE,B,VENTURE,20000,12.21,0,0.17,2,N
23,33195,5,RENT,B,EDUCATION,1800,11.99,0,0.05,4,N
24,26400,8,OWN,B,VENTURE,3000,10.59,0,0.11,2,N
24,33660,3,RENT,A,PERSONAL,1800,7.51,0,0.05,4,N
21,34000,4,RENT,B,EDUCATION,1800,11.49,0,0.05,4,N
22,116700,0,MORTGAGE,A,EDUCATION,6000,8.49,0,0.05,4,N
23,35000,4,RENT,B,EDUCATION,1800,10.59,0,0.05,3,N
23,104736,3,MORTGAGE,D,DEBTCONSOLIDATION,25000,14.11,1,0.24,2,Y
24,26400,4,OWN,A,VENTURE,9600,7.49,0,0.36,2,N
24,35000,0,RENT,A,MEDICAL,1800,7.14,0,0.05,2,N
21,26400,3,OWN,D,DEBTCONSOLIDATION,3000,14.54,0,0.11,4,N
24,117000,8,MORTGAGE,A,MEDICAL,10800,,0,0.09,3,N
26,35000,3,RENT,B,MEDICAL,1800,11.36,0,0.05,3,N
22,117000,6,MORTGAGE,A,EDUCATION,11000,6.92,0,0.09,4,N
25,30000,9,RENT,A,MEDICAL,1800,8.49,1,0.06,2,N
21,117000,3,MORTGAGE,D,PERSONAL,4800,14.54,0,0.04,4,N
26,26400,8,OWN,A,HOMEIMPROVEMENT,8000,5.79,0,0.3,4,N
26,117000,10,OWN,B,VENTURE,7200,10.74,0,0.06,4,N
23,117000,7,MORTGAGE,B,MEDICAL,3700,10.74,0,0.03,3,N
26,117000,8,MORTGAGE,A,HOMEIMPROVEMENT,6000,7.51,0,0.05,4,N
26,117000,4,MORTGAGE,A,MEDICAL,14400,,0,0.12,3,N
22,89250,3,MORTGAGE,B,MEDICAL,25000,12.53,1,0.24,4,N
23,117000,8,MORTGAGE,E,VENTURE,14000,15.68,0,0.12,4,Y
22,26400,1,OWN,C,PERSONAL,7300,13.61,0,0.28,2,Y
23,37500,0,RENT,A,DEBTCONSOLIDATION,1800,8.94,0,0.05,4,N
22,117000,6,MORTGAGE,D,EDUCATION,7500,13.24,0,0.06,2,N
25,117014,5,MORTGAGE,A,VENTURE,8400,7.29,0,0.07,4,N
23,117696,2,MORTGAGE,A,EDUCATION,15000,6.03,0,0.13,3,N
24,117996,6,MORTGAGE,E,VENTURE,18000,17.04,0,0.15,3,Y
24,118000,4,MORTGAGE,A,VENTURE,28000,7.9,0,0.24,4,N
22,34000,7,RENT,C,EDUCATION,1800,,1,0.05,2,N
26,118000,4,MORTGAGE,A,DEBTCONSOLIDATION,25000,7.9,0,0.21,2,N
26,40000,0,RENT,C,VENTURE,1800,13.23,0,0.04,3,Y
24,118000,8,MORTGAGE,A,HOMEIMPROVEMENT,5000,5.42,0,0.04,2,N
23,90100,7,MORTGAGE,E,MEDICAL,21600,,1,0.2,2,Y
21,26300,,OWN,A,MEDICAL,7500,6.62,0,0.29,4,N
25,118000,8,MORTGAGE,A,HOMEIMPROVEMENT,15000,7.88,0,0.13,4,N
25,118000,8,MORTGAGE,B,HOMEIMPROVEMENT,25000,11.12,0,0.21,2,N
23,118000,4,MORTGAGE,C,PERSONAL,12000,13.11,0,0.1,3,N
23,47000,1,RENT,C,PERSONAL,15000,12.04,1,0.32,2,Y
21,118000,5,OWN,A,VENTURE,14000,7.88,0,0.12,3,N
22,26232,,OWN,A,MEDICAL,6000,6.03,0,0.23,2,N
25,118000,9,MORTGAGE,A,DEBTCONSOLIDATION,2000,7.12,0,0.02,2,N
25,118189,9,MORTGAGE,B,VENTURE,25000,11.49,0,0.21,3,N
22,48000,6,RENT,C,EDUCATION,15000,15.96,1,0.31,3,N
25,118443,7,MORTGAGE,A,DEBTCONSOLIDATION,4900,,0,0.04,2,N
25,118450,,MORTGAGE,B,DEBTCONSOLIDATION,15000,10.37,0,0.13,4,N
22,118812,6,MORTGAGE,C,MEDICAL,15000,13.35,0,0.13,2,N
24,42000,8,RENT,C,EDUCATION,15000,15.27,1,0.36,3,N
22,119000,6,MORTGAGE,D,PERSONAL,35000,16.49,0,0.29,3,N
22,107000,6,MORTGAGE,E,HOMEIMPROVEMENT,24000,19.69,1,0.22,2,Y
22,42000,6,RENT,B,MEDICAL,15000,9.63,1,0.36,3,N
26,48000,1,RENT,C,PERSONAL,15000,,1,0.31,2,Y
23,48000,5,RENT,A,EDUCATION,15000,6.91,1,0.31,2,N
26,119000,3,MORTGAGE,A,DEBTCONSOLIDATION,9000,7.74,0,0.08,4,N
26,119000,6,MORTGAGE,D,VENTURE,15000,14.42,0,0.13,2,N
23,119496,7,MORTGAGE,A,EDUCATION,12000,7.88,0,0.1,4,N
23,119500,4,MORTGAGE,A,PERSONAL,24000,7.51,0,0.2,2,N
24,119500,8,OWN,B,HOMEIMPROVEMENT,3500,12.18,0,0.03,2,N
22,26000,2,OWN,A,EDUCATION,7100,7.49,0,0.27,2,N
25,120000,4,MORTGAGE,B,EDUCATION,10000,9.91,0,0.08,4,N
25,48000,9,RENT,B,PERSONAL,15000,,1,0.31,2,N
23,48000,2,RENT,B,DEBTCONSOLIDATION,15000,10.75,1,0.31,3,N
22,48000,6,RENT,A,EDUCATION,15000,7.51,1,0.31,2,N
21,48000,1,RENT,B,PERSONAL,15000,11.48,1,0.31,3,N
24,120000,8,MORTGAGE,A,EDUCATION,10000,6.03,0,0.08,4,N
26,120000,10,MORTGAGE,A,DEBTCONSOLIDATION,23000,6.62,0,0.19,3,N
22,48000,5,RENT,B,MEDICAL,15000,11.89,1,0.31,4,N
